<NUMBER OF ZONES> 98
<NUMBER OF NODES> 975
<FIRST THRU NODE> 99
<NUMBER OF LINKS> 2184
<END OF METADATA> 



	Init node 	Term node 	Capacity 	Length 	Free Flow Time 	B 	Power 	Speed limit 	Toll 	Type 	; 
 	410 	427 	  2400.000 	221.000 	 5.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	410 	453 	   900.000 	 99.000 	 2.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	411 	407 	   600.000 	486.000 	24.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	412 	289 	   600.000 	265.000 	 6.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	413 	415 	  2800.000 	 43.000 	 3.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	413 	473 	   600.000 	 47.000 	 2.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	414 	236 	  2400.000 	147.000 	33.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	414 	419 	  2400.000 	 37.000 	 1.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	415 	314 	  2800.000 	122.000 	19.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	415 	416 	  2800.000 	 44.000 	 1.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	416 	417 	  2800.000 	102.000 	 2.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	417 	423 	  2800.000 	367.000 	10.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	418 	414 	  2400.000 	 37.000 	 3.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	419 	414 	  2400.000 	 37.000 	 1.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	419 	428 	  2400.000 	 37.000 	 1.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	420 	55  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	420 	421 	  2400.000 	 32.000 	 0.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	421 	55  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	421 	426 	  2400.000 	179.000 	 4.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	422 	193 	  2800.000 	 83.000 	 7.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	423 	422 	  2800.000 	 86.000 	 3.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	423 	424 	   900.000 	 27.000 	 0.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	424 	423 	   900.000 	 27.000 	 2.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	424 	475 	  2800.000 	216.000 	 6.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	425 	55  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	425 	418 	  2400.000 	112.000 	 6.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	426 	55  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	426 	407 	  2400.000 	220.000 	 5.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	427 	425 	  2400.000 	210.000 	12.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	428 	420 	  2400.000 	113.000 	 2.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	429 	130 	  2800.000 	 19.000 	 0.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	429 	545 	  2400.000 	189.000 	 4.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	430 	119 	  2800.000 	232.000 	 5.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	430 	429 	  2400.000 	 35.000 	 1.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	431 	441 	   900.000 	106.000 	 3.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	432 	431 	   900.000 	150.000 	 5.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	432 	442 	   900.000 	 51.000 	 1.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	432 	467 	   900.000 	274.000 	16.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	432 	969 	   900.000 	291.000 	 8.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	433 	12  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	433 	434 	   900.000 	178.000 	 4.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	434 	104 	   600.000 	 44.000 	 1.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	434 	437 	   900.000 	202.000 	 8.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	434 	459 	   900.000 	128.000 	 4.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	435 	73  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	435 	208 	   900.000 	286.000 	 7.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	436 	506 	   900.000 	465.000 	11.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	437 	12  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	437 	443 	   900.000 	 53.000 	 2.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	437 	444 	   900.000 	 51.000 	 1.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	438 	103 	   600.000 	 40.000 	 1.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	438 	434 	   600.000 	191.000 	 6.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	438 	439 	   600.000 	172.000 	 6.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	439 	441 	   600.000 	235.000 	13.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	440 	379 	   900.000 	 38.000 	 2.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	440 	438 	   600.000 	477.000 	17.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	440 	441 	   900.000 	256.000 	 6.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	441 	432 	   900.000 	256.000 	11.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	441 	438 	   600.000 	407.000 	19.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	441 	440 	   900.000 	256.000 	11.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	442 	443 	   900.000 	156.000 	 6.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	443 	12  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	443 	432 	   900.000 	207.000 	15.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	443 	460 	   900.000 	 61.000 	 1.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	444 	12  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	444 	460 	   900.000 	 22.000 	 0.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	445 	73  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	445 	188 	   900.000 	227.000 	 5.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	446 	173 	   900.000 	296.000 	 7.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	446 	510 	   900.000 	182.000 	 7.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	447 	448 	   900.000 	147.000 	 4.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	447 	463 	  2400.000 	371.000 	27.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	447 	696 	   900.000 	195.000 	 7.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	447 	890 	  2400.000 	374.000 	10.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	448 	466 	   900.000 	 43.000 	 1.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	449 	56  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	449 	118 	  2400.000 	185.000 	 4.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	450 	412 	   900.000 	176.000 	 4.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	451 	452 	   900.000 	222.000 	15.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	452 	371 	  2800.000 	123.000 	 6.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	452 	806 	   900.000 	 34.000 	 1.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	454 	18  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	454 	388 	  2400.000 	490.000 	16.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	454 	397 	   900.000 	311.000 	17.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	454 	870 	   900.000 	 38.000 	 1.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	455 	26  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	455 	819 	   900.000 	 44.000 	 2.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	455 	824 	  2800.000 	 39.000 	 1.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	456 	24  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	456 	735 	  2400.000 	260.000 	 8.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	457 	59  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	457 	416 	   600.000 	255.000 	12.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	458 	459 	   900.000 	 87.000 	 5.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	459 	434 	   900.000 	128.000 	 6.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	459 	447 	   900.000 	299.000 	21.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	460 	461 	   900.000 	 24.000 	 2.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	461 	458 	   900.000 	 93.000 	 3.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	462 	14  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	462 	463 	  2400.000 	165.000 	11.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	463 	14  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	463 	432 	   900.000 	348.000 	14.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	463 	447 	  2400.000 	371.000 	12.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	463 	464 	   600.000 	100.000 	 3.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	463 	581 	  2400.000 	417.000 	15.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	464 	14  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	464 	463 	   600.000 	100.000 	 2.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	464 	689 	   600.000 	136.000 	 4.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	465 	135 	  2800.000 	 54.000 	 8.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	465 	908 	  2400.000 	 22.000 	 1.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	466 	459 	   900.000 	109.000 	 3.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	467 	14  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	467 	463 	   900.000 	 74.000 	 5.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	468 	315 	   900.000 	 20.000 	 0.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	468 	474 	   900.000 	463.000 	16.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	469 	468 	   900.000 	260.000 	 6.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	470 	415 	   600.000 	268.000 	 6.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	470 	471 	   600.000 	 86.000 	 2.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	471 	17  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	471 	370 	   600.000 	328.000 	 8.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	471 	470 	   600.000 	 86.000 	 2.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	472 	17  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	472 	469 	   900.000 	 84.000 	 2.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	473 	470 	   600.000 	225.000 	 9.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	474 	17  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	474 	373 	   900.000 	210.000 	14.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	475 	413 	  2800.000 	261.000 	10.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	476 	33  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	476 	477 	   900.000 	 16.000 	 0.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	477 	343 	  2400.000 	194.000 	 5.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	477 	476 	   900.000 	 16.000 	 0.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	477 	514 	   900.000 	202.000 	 5.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	478 	488 	   600.000 	 88.000 	 2.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	479 	36  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	479 	77  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	479 	480 	   900.000 	217.000 	 5.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	479 	490 	   900.000 	 90.000 	 2.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	479 	494 	   900.000 	150.000 	 6.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	480 	77  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	480 	479 	   900.000 	217.000 	 6.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	480 	486 	   900.000 	168.000 	 4.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	480 	487 	   600.000 	264.000 	 6.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	481 	491 	   900.000 	173.000 	 5.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	481 	526 	   900.000 	181.000 	 4.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	482 	492 	   600.000 	292.000 	13.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	483 	77  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	483 	479 	   900.000 	 29.000 	 0.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	484 	77  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	484 	497 	   900.000 	 96.000 	 2.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	485 	487 	   600.000 	218.000 	 5.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	486 	480 	   900.000 	168.000 	 5.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	486 	487 	   600.000 	159.000 	 6.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	486 	499 	   900.000 	133.000 	 3.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	487 	480 	   600.000 	264.000 	 6.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	487 	482 	   600.000 	 55.000 	 2.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	487 	486 	   600.000 	159.000 	 8.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	488 	344 	   600.000 	162.000 	 4.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	489 	486 	   900.000 	291.000 	11.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	489 	495 	   600.000 	115.000 	 5.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	489 	498 	  2800.000 	375.000 	13.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	490 	479 	   900.000 	 90.000 	 5.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	490 	498 	   900.000 	153.000 	 3.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	491 	339 	   900.000 	135.000 	13.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	491 	478 	   600.000 	101.000 	 2.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	491 	481 	   900.000 	173.000 	 4.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	492 	485 	   600.000 	129.000 	 4.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	492 	495 	   600.000 	675.000 	17.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	492 	511 	   600.000 	 97.000 	 2.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	493 	36  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	493 	483 	   900.000 	 68.000 	 2.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	494 	36  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	494 	501 	   900.000 	167.000 	15.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	495 	489 	   600.000 	115.000 	 3.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	495 	492 	   600.000 	675.000 	33.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	496 	283 	  2400.000 	 18.000 	 0.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	497 	36  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	497 	490 	   900.000 	141.000 	 3.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	497 	494 	   900.000 	 38.000 	 1.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	498 	489 	  2800.000 	375.000 	19.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	498 	490 	   900.000 	153.000 	 5.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	498 	500 	  2800.000 	123.000 	 3.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	499 	489 	   900.000 	158.000 	21.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	500 	399 	  2800.000 	213.000 	 5.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	500 	497 	   600.000 	200.000 	 5.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	500 	498 	  2800.000 	123.000 	 4.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	501 	399 	   900.000 	252.000 	 6.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	501 	497 	   900.000 	205.000 	 5.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	501 	502 	   600.000 	 60.000 	 2.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	502 	501 	   600.000 	 60.000 	 1.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	502 	506 	   600.000 	417.000 	10.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	503 	631 	  2800.000 	340.000 	16.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	504 	349 	   900.000 	185.000 	 7.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	504 	446 	   900.000 	275.000 	 7.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	504 	505 	   900.000 	100.000 	 2.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	505 	504 	   900.000 	100.000 	 2.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	505 	508 	   900.000 	142.000 	 3.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	506 	435 	   900.000 	280.000 	 7.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	506 	507 	   900.000 	171.000 	 4.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	506 	965 	   600.000 	176.000 	 4.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	507 	73  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	507 	506 	   900.000 	171.000 	 4.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	507 	508 	   900.000 	110.000 	 2.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	508 	73  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	508 	445 	   900.000 	340.000 	 8.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	508 	505 	   900.000 	142.000 	 3.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	508 	507 	   900.000 	110.000 	 2.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	508 	957 	   900.000 	391.000 	 9.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	509 	74  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	509 	508 	   900.000 	100.000 	 2.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	510 	504 	   900.000 	 93.000 	 3.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	512 	513 	   600.000 	 92.000 	 2.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	513 	477 	   900.000 	293.000 	19.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	513 	516 	   900.000 	104.000 	 3.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	514 	513 	   900.000 	 91.000 	 2.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	515 	72  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	515 	513 	   900.000 	311.000 	 8.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	515 	525 	   900.000 	113.000 	 2.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	516 	515 	   900.000 	207.000 	 5.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	517 	95  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	517 	518 	   900.000 	480.000 	19.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	518 	90  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	518 	98  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	518 	520 	   900.000 	127.000 	 4.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	518 	522 	   900.000 	527.000 	20.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	518 	624 	   900.000 	299.000 	 8.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	519 	98  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	519 	518 	   900.000 	234.000 	 6.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	520 	90  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	520 	521 	   900.000 	 80.000 	 2.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	521 	90  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	521 	523 	   900.000 	109.000 	 8.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	522 	70  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	522 	956 	   900.000 	 15.000 	 0.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	523 	109 	   900.000 	212.000 	26.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	523 	518 	   900.000 	316.000 	13.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	524 	72  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	524 	481 	   900.000 	 73.000 	 2.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	525 	515 	   900.000 	113.000 	 3.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	525 	527 	   900.000 	180.000 	 6.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	526 	72  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	526 	199 	   600.000 	178.000 	 4.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	526 	524 	   900.000 	108.000 	 3.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	526 	528 	   900.000 	 78.000 	 3.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	527 	72  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	527 	191 	   900.000 	178.000 	 4.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	527 	525 	   900.000 	180.000 	 4.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	527 	528 	   900.000 	115.000 	 4.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	528 	526 	   900.000 	 78.000 	 2.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	528 	527 	   900.000 	115.000 	 3.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	529 	51  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	529 	530 	  2800.000 	 43.000 	 1.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	529 	531 	  2800.000 	 27.000 	 0.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	530 	51  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	530 	942 	  2800.000 	 10.000 	 0.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	531 	51  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	531 	529 	  2800.000 	 27.000 	 0.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	531 	532 	  2800.000 	 47.000 	 1.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	532 	534 	  2800.000 	 45.000 	 1.6666670000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	533 	536 	   900.000 	280.000 	15.000 	1.000 	4.00 	0.00 	0.00 	1 	; 
 	534 	76  	999999.000 	  0.000 	 0.000 	0.000 	4.00 	0.00 	0.00 	0 	; 
 	534 	535 	   900.000 	 60.000 	 1.3333330000 	1.000 	4.00 	0.00 	0.00 	1 	; 
